t,x,y,vx,vy
2.209242479434866180e+00,5.450492503978348474e-02,1.435746802598509902e-04,-2.945070093819486701e+00,-3.655279048847541457e-03
2.209542000709677989e+00,5.361899781271405041e-02,1.424697651893427636e-04,-2.970691231548737488e+00,-3.723062792035212228e-03
2.209841521984489798e+00,5.272526826634698488e-02,1.413441172530099346e-04,-2.997177132736036143e+00,-3.793751575828388165e-03
2.210141043259301608e+00,5.182346958233886164e-02,1.401968361896690856e-04,-3.024580650160887174e+00,-3.867549839142787882e-03
2.210440564534113417e+00,5.091331841419366455e-02,1.390269575225466781e-04,-3.052959383349824307e+00,-3.944682339640923595e-03
2.210708935597601954e+00,5.009048158871998863e-02,1.379587044767485390e-04,-3.079266549413293141e+00,-4.016827768629498314e-03
2.210977306661090491e+00,4.926046739028870636e-02,1.368706821655132683e-04,-3.106456370073800155e+00,-4.092044324027151007e-03
2.211245677724579028e+00,4.842303185044346397e-02,1.357620380322929375e-04,-3.134582432021610909e+00,-4.170546641299932231e-03
2.211514048788067566e+00,4.757791599018807577e-02,1.346318591331488652e-04,-3.163703101154299535e+00,-4.252570536914445851e-03
2.211754867971149174e+00,4.681279851236718609e-02,1.335985725415469322e-04,-3.190733087357697340e+00,-4.329384394152005662e-03
2.211995687154230783e+00,4.604106410669617927e-02,1.325464006316118845e-04,-3.218665296892748717e+00,-4.409448768701244858e-03
2.212236506337312392e+00,4.526248903519405897e-02,1.314745338466703968e-04,-3.247554184843601366e+00,-4.492989458223232112e-03
2.212477325520394000e+00,4.447683587552644924e-02,1.303821056401991839e-04,-3.277459033370810015e+00,-4.580254404437741726e-03
2.212693704081671875e+00,4.376467365284002209e-02,1.293822459715022425e-04,-3.305248560024061977e+00,-4.662063684112577495e-03
2.212910082642949749e+00,4.304639942807587938e-02,1.283643160256264641e-04,-3.333961496404994396e+00,-4.747316926638800103e-03
2.213126461204227624e+00,4.232180747954207567e-02,1.273275452516664313e-04,-3.363653291856987693e+00,-4.836252098229410802e-03
2.213342839765505499e+00,4.159067956824879370e-02,1.262711091463940554e-04,-3.394384284725571632e+00,-4.929130375447233516e-03
2.213537481291265596e+00,4.092722434548098226e-02,1.253032711746048823e-04,-3.422970152728806781e+00,-5.016283758480341755e-03
2.213732122817025694e+00,4.025811392391031446e-02,1.243181179833007530e-04,-3.452502188362212898e+00,-5.107089424829401245e-03
2.213926764342785791e+00,3.958315871150495935e-02,1.233149146132856257e-04,-3.483036954189016488e+00,-5.201798562752232499e-03
2.214121405868545889e+00,3.890215763252825865e-02,1.222928748873428572e-04,-3.514635976671852902e+00,-5.300686743689172510e-03
2.214316047394305986e+00,3.821489710601110729e-02,1.212511563703872283e-04,-3.547366328112881995e+00,-5.404057016669097831e-03
2.214486568656572896e+00,3.760748025737598033e-02,1.203216463014163720e-04,-3.577027980904295745e+00,-5.498563254102755912e-03
2.214657089918839805e+00,3.699492286601380880e-02,1.193756884183832270e-04,-3.607667738236854493e+00,-5.597012165174810629e-03
2.214827611181106715e+00,3.637705324914911054e-02,1.184125877475193997e-04,-3.639343816397455189e+00,-5.699673667255429448e-03
2.214998132443373624e+00,3.575368937116161355e-02,1.174316011084767093e-04,-3.672119517277125933e+00,-5.806843755737515871e-03
2.215168653705640534e+00,3.512463792693647224e-02,1.164319323934221654e-04,-3.706063821747930032e+00,-5.918847797545558759e-03
2.215318159070081450e+00,3.456827274745242345e-02,1.155394251242631372e-04,-3.736845370832416524e+00,-6.021306905869404369e-03
2.215467664434522366e+00,3.400723067484667794e-02,1.146312849622984893e-04,-3.768638294254392118e+00,-6.128022176078503670e-03
2.215617169798963282e+00,3.344135608370380625e-02,1.137068542302357673e-04,-3.801502536662039411e+00,-6.239283710978198172e-03
2.215766675163404198e+00,3.287048400387482250e-02,1.127654298337178084e-04,-3.835503256327537969e+00,-6.355409515653830631e-03
2.215916180527845114e+00,3.229443929676635572e-02,1.118062588338604522e-04,-3.870711430699445899e+00,-6.476749005110712595e-03
2.216047416560320560e+00,3.178437633053502603e-02,1.109490337068724417e-04,-3.902673457355819497e+00,-6.587861290199443012e-03
2.216178652592796006e+00,3.127005074085734831e-02,1.100769281346938372e-04,-3.935682495572406125e+00,-6.703572515991561634e-03
2.216309888625271451e+00,3.075132111986032812e-02,1.091893183861247844e-04,-3.969800383891749718e+00,-6.824194990587359975e-03
2.216441124657746897e+00,3.022803759894717932e-02,1.082855378184425967e-04,-4.005094319328264874e+00,-6.950070946165096825e-03
2.216572360690222343e+00,2.970004110580379622e-02,1.073648727102746627e-04,-4.041637477362555408e+00,-7.081576286134703621e-03
2.216687676879141033e+00,2.923207050757131720e-02,1.065413492803346713e-04,-4.074841880114645321e+00,-7.202102411831586351e-03
2.216802993068059724e+00,2.876020893365562048e-02,1.057036435709380652e-04,-4.109131295330481493e+00,-7.327601958940095292e-03
2.216918309256978414e+00,2.828432763077575948e-02,1.048511629446830450e-04,-4.144569617119304716e+00,-7.458411616071177440e-03
2.217033625445897105e+00,2.780429016510132384e-02,1.039832741202739350e-04,-4.181226259013354429e+00,-7.594900229062789485e-03
2.217148941634815795e+00,2.731995174989249736e-02,1.030992992383639699e-04,-4.219176790532054966e+00,-7.737472814586522814e-03
2.217250355881389634e+00,2.689032645999554771e-02,1.023080225649535647e-04,-4.253686736177235694e+00,-7.868238133806736145e-03
2.217351770127963473e+00,2.645714484189532964e-02,1.015032144467044604e-04,-4.289322051987741524e+00,-8.004385614298389212e-03
2.217453184374537312e+00,2.602028946050313069e-02,1.006843109043515668e-04,-4.326148845383054997e+00,-8.146278663916791188e-03
2.217554598621111150e+00,2.557963589285331199e-02,9.985070938248600853e-05,-4.364238919559288554e+00,-8.294315306728576587e-03
2.217656012867684989e+00,2.513505211799256858e-02,9.900176502568671690e-05,-4.403670428621495603e+00,-8.448932491646648016e-03
2.217745265330699489e+00,2.474042093764613343e-02,9.824138649174779579e-05,-4.439550546404877451e+00,-8.590832593700518938e-03
2.217834517793713989e+00,2.434253572980618965e-02,9.746808573632242923e-05,-4.476598754526519564e+00,-8.738560644149819673e-03
2.217923770256728488e+00,2.394128922519509622e-02,9.668132534019222360e-05,-4.514883528806745261e+00,-8.892509288580143986e-03
2.218013022719742988e+00,2.353656778488093237e-02,9.588053120630135519e-05,-4.554479232070320016e+00,-9.053108489753391303e-03
2.218102275182757488e+00,2.312825084537043635e-02,9.506508902720323779e-05,-4.595466789744608427e+00,-9.220830161711456030e-03
2.218180871890516048e+00,2.276560352947677029e-02,9.433434995781092114e-05,-4.632783389061010837e+00,-9.374837030789390582e-03
2.218259475236616929e+00,2.239994501188144818e-02,9.359119769318755022e-05,-4.671316487846539189e+00,-9.535171549849556782e-03
2.218338078582717809e+00,2.203120766855719628e-02,9.283518062941946349e-05,-4.711133999854684618e+00,-9.702245676026661700e-03
2.218416681928818690e+00,2.165928755183249219e-02,9.206575101494183871e-05,-4.752313036131518231e+00,-9.876524410676859947e-03
2.218495285274919571e+00,2.128407439075642033e-02,9.128232280278042107e-05,-4.794937500777149531e+00,-1.005851804164296578e-02
2.218564532969505176e+00,2.095069895154372600e-02,9.058004380075272829e-05,-4.833758861149481945e+00,-1.022568761809300626e-02
2.218633799707886212e+00,2.061449916366434390e-02,8.986575623886072534e-05,-4.873852132399819403e+00,-1.039974919916435495e-02
2.218703066446267247e+00,2.027547644851288716e-02,8.913916171455070112e-05,-4.915280540526921982e+00,-1.058111758868919040e-02
2.218772333184648282e+00,1.993353559139960859e-02,8.839973693932754622e-05,-4.958124140646036793e+00,-1.077029623045239193e-02
2.218841599923029317e+00,1.958857559301649745e-02,8.764692209047529863e-05,-5.002470030760849617e+00,-1.096783752957664927e-02
2.218902635440645810e+00,1.928202091314202768e-02,8.697199263018109971e-05,-5.042866639158478215e+00,-1.114931752425156811e-02
2.218963697651626710e+00,1.897282525520727070e-02,8.628545977699665854e-05,-5.084592468077228311e+00,-1.133830146470459453e-02
2.219024759862607610e+00,1.866103974129729864e-02,8.558714785743859227e-05,-5.127706731891398917e+00,-1.153520975841465165e-02
2.219085822073588510e+00,1.834657708660756767e-02,8.487655659625632689e-05,-5.172292594596246573e+00,-1.174058777366627018e-02
2.219146884284569410e+00,1.802934470910200898e-02,8.415315083118764673e-05,-5.218440528376782517e+00,-1.195503385507211414e-02
2.219200699837370561e+00,1.774738606519531831e-02,8.350451721032576147e-05,-5.260485107872163724e+00,-1.215207027822135834e-02
2.219254546368853998e+00,1.746296412348964308e-02,8.284468293440750667e-05,-5.303918247800764263e+00,-1.235727437318683529e-02
2.219308392900337434e+00,1.717616494284716216e-02,8.217357021735155454e-05,-5.348795751789712227e+00,-1.257107494603388817e-02
2.219362239431820871e+00,1.688690845426136372e-02,8.149070049783650196e-05,-5.395204059426656151e+00,-1.279406305841245504e-02
2.219416085963304308e+00,1.659510973365994208e-02,8.079556187397586868e-05,-5.443237199279628236e+00,-1.302688713077022539e-02
2.219463549167935312e+00,1.633572302883025407e-02,8.017222022552992794e-05,-5.487004914777561027e+00,-1.324083295966673075e-02
2.219511045249270342e+00,1.607404374448336698e-02,7.953807641300605956e-05,-5.532222656403440908e+00,-1.346366635010968170e-02
2.219558541330605372e+00,1.581018144276532741e-02,7.889312979331901485e-05,-5.578943387269704068e+00,-1.369582752983171219e-02
2.219606037411940402e+00,1.554406263253232598e-02,7.823692234616599732e-05,-5.627256991836746103e+00,-1.393795733509399330e-02
2.219653533493275432e+00,1.527560936963170274e-02,7.756896416733344280e-05,-5.677261239925331715e+00,-1.419075874074932596e-02
2.219695404182739473e+00,1.503694954004146031e-02,7.696995553441466904e-05,-5.722829850827654496e+00,-1.442308309047118930e-02
2.219737308064439585e+00,1.479615959499851890e-02,7.636053634605565648e-05,-5.769912265894372894e+00,-1.466507625808134881e-02
2.219779211946139696e+00,1.455336425020010635e-02,7.574076691924003127e-05,-5.818559069058709454e+00,-1.491719275468814804e-02
2.219821115827839808e+00,1.430849601974901360e-02,7.511020870645004855e-05,-5.868863762578248711e+00,-1.518012761587234430e-02
2.219863019709539920e+00,1.406148333101392423e-02,7.446839265207774164e-05,-5.920928046264687161e+00,-1.545464322591398772e-02
2.219899964217736166e+00,1.384186564611855456e-02,7.389279859552013341e-05,-5.968378090375001221e+00,-1.570694147930700585e-02
2.219936941185342238e+00,1.362027150725010974e-02,7.330717724016737509e-05,-6.017408173868631138e+00,-1.596975661655914910e-02
2.219973918152948311e+00,1.339683456097997757e-02,7.271163683518036308e-05,-6.068066901229146382e+00,-1.624356032145062023e-02
2.220010895120554384e+00,1.317149281098532222e-02,7.210575732777589142e-05,-6.120451569481657472e+00,-1.652910662623553045e-02
2.220047872088160457e+00,1.294418050843409995e-02,7.148908945969881029e-05,-6.174668001480082324e+00,-1.682722258808501403e-02
2.220080475430190603e+00,1.274206437452016921e-02,7.093602839474064657e-05,-6.224082986039167764e+00,-1.710122743993166064e-02
2.220113109781773009e+00,1.253811672661613030e-02,7.037331471004502350e-05,-6.275146770143157582e+00,-1.738666952575622718e-02
2.220145744133355414e+00,1.233247523802353217e-02,6.980109327873122011e-05,-6.327906397461765309e+00,-1.768404103743293973e-02
2.220178378484937820e+00,1.212508293633998702e-02,6.921896164351868134e-05,-6.382463141000045859e+00,-1.799416020390032234e-02
2.220211012836520226e+00,1.191587940207691938e-02,6.862648937767169041e-05,-6.438927144232142297e+00,-1.831792445996316410e-02
2.220239789114219597e+00,1.172985442238599213e-02,6.809511402273704390e-05,-6.490393694122564838e+00,-1.861551765988078352e-02
2.220268594543098661e+00,1.154213393334511603e-02,6.755445087081942302e-05,-6.543580505946444248e+00,-1.892554726567194714e-02
2.220297399971977725e+00,1.135285618171042767e-02,6.700467266981870195e-05,-6.598533403489919458e+00,-1.924852925097238904e-02
2.220326205400856789e+00,1.116196879704162148e-02,6.644539372469145892e-05,-6.655357822239991172e+00,-1.958535168360373349e-02
2.220355010829735853e+00,1.096941624123843814e-02,6.587620154578521943e-05,-6.714168429560624318e+00,-1.993698856553049320e-02
2.220380412203939891e+00,1.079818984785742460e-02,6.536569642350094822e-05,-6.767776479315823934e+00,-2.026021392340208310e-02
2.220405840641388018e+00,1.062539525396219951e-02,6.484625821238897950e-05,-6.823179066210742327e+00,-2.059696037841906788e-02
2.220431269078836145e+00,1.045116869452225941e-02,6.431808019787213656e-05,-6.880421127702809336e+00,-2.094777127609689232e-02
2.220456697516284272e+00,1.027546201795365328e-02,6.378079267252256661e-05,-6.939612453744484988e+00,-2.131361064361968552e-02
2.220482125953732400e+00,1.009822416091783227e-02,6.323400025275780075e-05,-7.000872444757734847e+00,-2.169553576392961938e-02
2.220504550394433174e+00,9.940610670973199642e-03,6.274357949095850677e-05,-7.056715447516029194e+00,-2.204661336956646039e-02
2.220526999698900550e+00,9.781547972908186117e-03,6.224457029549639671e-05,-7.114430164354947905e+00,-2.241238938650820522e-02
2.220549449003367926e+00,9.621168316984321858e-03,6.173718011621729209e-05,-7.174061001853738517e+00,-2.279343864539621484e-02
2.220571898307835301e+00,9.459427421889491511e-03,6.122105450988563470e-05,-7.235722302438603926e+00,-2.319080777367058324e-02
2.220594347612302677e+00,9.296278329123738512e-03,6.069581442328876488e-05,-7.299538415255584667e+00,-2.360564461958667565e-02
2.220614145555631413e+00,9.151189628016281885e-03,6.022472111431043389e-05,-7.357713414120184758e+00,-2.398698538891851778e-02
2.220633966208780841e+00,9.004762267104926207e-03,5.974537235562943480e-05,-7.417840508460034066e+00,-2.438430357554031980e-02
2.220653786861930268e+00,8.857123554120310133e-03,5.925798590008847521e-05,-7.479963751456601528e+00,-2.479820888451460606e-02
2.220673607515079695e+00,8.708232760063409558e-03,5.876222188863874013e-05,-7.544202243151972631e+00,-2.522983775611724669e-02
2.220693428168229122e+00,8.558046693894136303e-03,5.825771686957227717e-05,-7.610685504811553592e+00,-2.568043651520552847e-02
2.220710908397897310e+00,8.424483220052549071e-03,5.780522035053442911e-05,-7.671293478254821885e+00,-2.609465977152372954e-02
2.220728409234391520e+00,8.289683956121356515e-03,5.734479081404007160e-05,-7.733937143012144411e+00,-2.652624904555432594e-02
2.220745910070885731e+00,8.153770351137106659e-03,5.687665218385289133e-05,-7.798660488980793559e+00,-2.697585339708372804e-02
2.220763410907379942e+00,8.016704938261209543e-03,5.640047854631327569e-05,-7.865587585733608833e+00,-2.744470690536401219e-02
2.220780911743874153e+00,7.878447986078392778e-03,5.591592136680095186e-05,-7.934853357366332460e+00,-2.793416295576598568e-02
2.220796346415212508e+00,7.755491369145512542e-03,5.548131711614456824e-05,-7.997999278639090548e+00,-2.838411356406075545e-02
2.220811799708076517e+00,7.631394347543415599e-03,5.503909103553193607e-05,-8.063267943536363447e+00,-2.885293851353823089e-02
2.220827253000940527e+00,7.506272127293077585e-03,5.458947052738301564e-05,-8.130703463238480921e+00,-2.934133040108987886e-02
2.220842706293804536e+00,7.380090238396846275e-03,5.413214301991281686e-05,-8.200435096621609077e+00,-2.985062944402960827e-02
2.220858159586668545e+00,7.252812127602125021e-03,5.366677424916832252e-05,-8.272603409841675415e+00,-3.038230541010556243e-02
2.220871788676188618e+00,7.139618075752743841e-03,5.324938221509319141e-05,-8.338396528716501166e+00,-3.087107391097329567e-02
2.220885434523003354e+00,7.025372086011691039e-03,5.282466887328046717e-05,-8.406402989340925558e+00,-3.138035468047320475e-02
2.220899080369818090e+00,6.910182832573001817e-03,5.239286253517985855e-05,-8.476667258405301553e+00,-3.191088879453515131e-02
2.220912726216632826e+00,6.794018599524458482e-03,5.195366340035816163e-05,-8.549324011763552278e+00,-3.246413183461940161e-02
2.220926372063447563e+00,6.676845754273198416e-03,5.150675086462663756e-05,-8.624519705419126936e+00,-3.304168006980669897e-02
2.220938407224747557e+00,6.572637902255280135e-03,5.110591488811919484e-05,-8.693073702928090896e+00,-3.357262358791000822e-02
2.220950457407981471e+00,6.467460119276595074e-03,5.069804776867219799e-05,-8.763935311628307190e+00,-3.412585783199685585e-02
2.220962507591215385e+00,6.361414400938641793e-03,5.028337649727117776e-05,-8.837149607939998930e+00,-3.470217792449502292e-02
2.220974557774449298e+00,6.254471563096278101e-03,4.986161350437839874e-05,-8.912856920669167238e+00,-3.530316482612338991e-02
2.220986607957683212e+00,6.146600658009285408e-03,4.943245126700982064e-05,-8.991209852445509298e+00,-3.593055229133090833e-02
2.220997235911840839e+00,6.050664887854262201e-03,4.904753819982633257e-05,-9.062643052205224592e+00,-3.650731760601975961e-02
2.221007877317415780e+00,5.953834864158106914e-03,4.865587286368947022e-05,-9.136482168346857335e+00,-3.710830638393151915e-02
2.221018518722990720e+00,5.856206168301765838e-03,4.825768018864157172e-05,-9.212772945956604786e+00,-3.773437232567367766e-02
2.221029160128565660e+00,5.757751943859998160e-03,4.785268432023627558e-05,-9.291661613011131138e+00,-3.838723266076791985e-02
2.221039801534140601e+00,5.658443711525102705e-03,4.744059026458075003e-05,-9.373307186698834670e+00,-3.906877057237884837e-02
2.221049187036873374e+00,5.570123035254877751e-03,4.707098926833622979e-05,-9.447742770705477966e+00,-3.969531923522878758e-02
2.221058584553705195e+00,5.480978117195523316e-03,4.669490479798120495e-05,-9.524686617174966230e+00,-4.034819033848142250e-02
2.221067982070537017e+00,5.391098227736565267e-03,4.631255835754566439e-05,-9.604185345945431607e+00,-4.102830229782591237e-02
2.221077379587368839e+00,5.300458651201264866e-03,4.592368531901234150e-05,-9.686391338882385682e+00,-4.173752042525057798e-02
2.221086777104200660e+00,5.209033178419058240e-03,4.552800269465680965e-05,-9.771470304855590427e+00,-4.247789028893228513e-02
2.221095065560232396e+00,5.127723009852364414e-03,4.517312436788692941e-05,-9.849036556264231024e+00,-4.315852598294497161e-02
2.221103364727366358e+00,5.045653280411807259e-03,4.481202130938390142e-05,-9.929217676741254550e+00,-4.386776405525139727e-02
2.221111663894500321e+00,4.962907171424335573e-03,4.444491071034789039e-05,-1.001206132327536480e+01,-4.460659395530001958e-02
2.221119963061634284e+00,4.879461936274620201e-03,4.407153870286559206e-05,-1.009772629676864142e+01,-4.537704191255588493e-02
2.221128262228768246e+00,4.795293453849239391e-03,4.369163380641612215e-05,-1.018638528623038120e+01,-4.618132995663756790e-02
2.221135581975494322e+00,4.720437415571764571e-03,4.335090982216711252e-05,-1.026721575914637441e+01,-4.692072757133106120e-02
2.221142911261283270e+00,4.644881499318869247e-03,4.300420987735866678e-05,-1.035077219906735557e+01,-4.769120451576207981e-02
2.221150240547072219e+00,4.568703102443636387e-03,4.265174636648229220e-05,-1.043710341216360327e+01,-4.849382769301038149e-02
2.221157569832861167e+00,4.491881289724842727e-03,4.229327573683867240e-05,-1.052637489412651739e+01,-4.933079819085739448e-02
2.221164899118650116e+00,4.414393860899674428e-03,4.192853753913701101e-05,-1.061876661408119737e+01,-5.020452978945274397e-02
2.221171363451523106e+00,4.345479788796762464e-03,4.160141958053601579e-05,-1.070300046857583531e+01,-5.100776842396698846e-02
2.221177836261399641e+00,4.275921005912988217e-03,4.126856532592420803e-05,-1.079007593269215448e+01,-5.184477605818940682e-02
2.221184309071276175e+00,4.205789330287598195e-03,4.093018149169079241e-05,-1.088004320352295728e+01,-5.271670524603979530e-02
2.221190781881152709e+00,4.135065493301559592e-03,4.058603441620447225e-05,-1.097307475790357856e+01,-5.362594706883099666e-02
2.221197254691029244e+00,4.063729061995402167e-03,4.023587422768584536e-05,-1.106935815655154443e+01,-5.457512365585660136e-02
2.221202963630752425e+00,4.000285506084882460e-03,3.992183367660293681e-05,-1.115714033782600367e+01,-5.544772092639282945e-02
2.221208680096910193e+00,3.936248117676476033e-03,3.960228718726889111e-05,-1.124788463110761683e+01,-5.635700907884355626e-02
2.221214396563067961e+00,3.871683460493385506e-03,3.927743553229994617e-05,-1.134164275557283119e+01,-5.730423417109582751e-02
2.221220113029225729e+00,3.806573799373415279e-03,3.894705453481826920e-05,-1.143859446785347700e+01,-5.829199372721181188e-02
2.221225829495383497e+00,3.740900327465010531e-03,3.861090446592480870e-05,-1.153893524511829582e+01,-5.932313626549463870e-02
2.221230871347910973e+00,3.682493309194767670e-03,3.830943192960873338e-05,-1.163041670867668564e+01,-6.027108593895898203e-02
2.221235919879166243e+00,3.623539353319781692e-03,3.800267473984757878e-05,-1.172498587838542328e+01,-6.125890090204418048e-02
2.221240968410421512e+00,3.564100108791109969e-03,3.769082763653343755e-05,-1.182269609995811699e+01,-6.228792896393247486e-02
2.221246016941676782e+00,3.504159251520471731e-03,3.737367553910272776e-05,-1.192373472057846051e+01,-6.336099195805169892e-02
2.221251065472932051e+00,3.443699470984155908e-03,3.705098844605849573e-05,-1.202830547187352828e+01,-6.448118438589468815e-02
2.221255518208762325e+00,3.389929460112452771e-03,3.676159306565376570e-05,-1.212364347183614655e+01,-6.551099776319031787e-02
2.221259976869947472e+00,3.335655708143038869e-03,3.646712546414537483e-05,-1.222220011722526856e+01,-6.658412559624764249e-02
2.221264435531132619e+00,3.280935296947871255e-03,3.616777442435151777e-05,-1.232403044846100215e+01,-6.770202599225397244e-02
2.221268894192317767e+00,3.225753200974183516e-03,3.586333359017841504e-05,-1.242932972693484928e+01,-6.886776450423663654e-02
2.221273352853502914e+00,3.170093486686776513e-03,3.555358228982186591e-05,-1.253831029076359016e+01,-7.008470290391430324e-02
2.221277285324180006e+00,3.120592611825355293e-03,3.527579095477624077e-05,-1.263766873396956392e+01,-7.120345445519206395e-02
2.221281223043458652e+00,3.070627879673221670e-03,3.499313186547726610e-05,-1.274038213778704609e+01,-7.236926595022517839e-02
2.221285160762737299e+00,3.020252037378366641e-03,3.470578741694994905e-05,-1.284650749119365187e+01,-7.358371711475658605e-02
2.221289098482015945e+00,2.969451254482855483e-03,3.441355962236785938e-05,-1.295624830600161914e+01,-7.485013829384905282e-02
2.221293036201294591e+00,2.918210864750350395e-03,3.411623675974648890e-05,-1.306982589247195214e+01,-7.617218163888632432e-02
2.221296509203508407e+00,2.872640459776458748e-03,3.384959395266987808e-05,-1.317337548606055009e+01,-7.738755608162738164e-02
2.221299986855277186e+00,2.826642913079104383e-03,3.357827957001648605e-05,-1.328042217560155258e+01,-7.865406029377439157e-02
2.221303464507045966e+00,2.780266970819667699e-03,3.330246984677799399e-05,-1.339102495276853766e+01,-7.997340562427124322e-02
2.221306942158814746e+00,2.733499902424180433e-03,3.302197482428532061e-05,-1.350539593081669842e+01,-8.134921011569433424e-02
2.221310419810583525e+00,2.686328207991829035e-03,3.273659136556372924e-05,-1.362376577393009569e+01,-8.278544141918206534e-02
2.221313487034673795e+00,2.644376428254755374e-03,3.248065825144923240e-05,-1.373168446551953004e+01,-8.410578821494080204e-02
2.221316558373429118e+00,2.602031370215543427e-03,3.222024218010349257e-05,-1.384324828962561504e+01,-8.548168499856260982e-02
2.221319629712184440e+00,2.559338024444544023e-03,3.195551306841513386e-05,-1.395851845295442040e+01,-8.691498747277807968e-02
2.221322701050939763e+00,2.516284672697067463e-03,3.168628865955508167e-05,-1.407771603524261650e+01,-8.840962625091321192e-02
2.221325772389695086e+00,2.472858888564375378e-03,3.141237405259148272e-05,-1.420108145159512247e+01,-8.996991176156164671e-02
2.221328481246401587e+00,2.434238656296426953e-03,3.116672842462926235e-05,-1.431355453960691371e+01,-9.140430008603864231e-02
2.221331193746884036e+00,2.395256286376309506e-03,3.091678061372440381e-05,-1.442982719325297047e+01,-9.289904232273232809e-02
2.221333906247366485e+00,2.355953337637143978e-03,3.066269465339350813e-05,-1.454996281527851565e+01,-9.445614943308207334e-02
2.221336618747848934e+00,2.316319023570097106e-03,3.040429567530590689e-05,-1.467419183287904261e+01,-9.607989163518050602e-02
2.221339331248331384e+00,2.276341905796283767e-03,3.014139667947560844e-05,-1.480276482642791080e+01,-9.777495178282788468e-02
2.221341723610715579e+00,2.240788846457627582e-03,2.990563180224905688e-05,-1.491998556306060841e+01,-9.933323641348344724e-02
2.221344119195396427e+00,2.204902388863994294e-03,2.966573867021490103e-05,-1.504116664169514372e+01,-1.009570915728749546e-01
2.221346514780077275e+00,2.168720855135927196e-03,2.942187518674340088e-05,-1.516637395173969516e+01,-1.026486993060804209e-01
2.221348910364758122e+00,2.132234316389725395e-03,2.917387357238288150e-05,-1.529584766372560622e+01,-1.044126987858586542e-01
2.221351305949438970e+00,2.095432243689580604e-03,2.892155440769544168e-05,-1.542984895380992150e+01,-1.062541774780637327e-01
2.221353418794297152e+00,2.062702981093226216e-03,2.869527914773208909e-05,-1.555201857836949308e+01,-1.079470626416276224e-01
2.221355534489249717e+00,2.029666769224333818e-03,2.846504247636809143e-05,-1.567831617356518414e+01,-1.097111864415438731e-01
2.221357650184202281e+00,1.996358953340132258e-03,2.823099644212723452e-05,-1.580881018206472888e+01,-1.115489161534111429e-01
2.221359765879154846e+00,1.962770393956066953e-03,2.799298006670203511e-05,-1.594375093076630101e+01,-1.134652918004553368e-01
2.221361881574107411e+00,1.928891399232270142e-03,2.775082120350721038e-05,-1.608341064079371563e+01,-1.154658404397552324e-01
2.221363747559139679e+00,1.898761822660366590e-03,2.753365905070645663e-05,-1.621073896313309959e+01,-1.173049565284357970e-01
2.221365616065731352e+00,1.868349635048149101e-03,2.731269550597725191e-05,-1.634237004975316410e+01,-1.192214702915009028e-01
2.221367484572323026e+00,1.837687446603532108e-03,2.708807704921572062e-05,-1.647837494920902657e+01,-1.212179493176998024e-01
2.221369353078914699e+00,1.806766844431551174e-03,2.685964922690589659e-05,-1.661901457582935038e+01,-1.232998691471023922e-01
2.221371221585506373e+00,1.775578907184259666e-03,2.662724686978430028e-05,-1.676457266451633998e+01,-1.254732344460748605e-01
2.221372869550564566e+00,1.747842703931681493e-03,2.641883586496408007e-05,-1.689727820331823693e+01,-1.274712148931055611e-01
2.221374519745235254e+00,1.719846319216467847e-03,2.620677719730621992e-05,-1.703446860368275040e+01,-1.295532829740590752e-01
2.221376169939905942e+00,1.691619818123337848e-03,2.599121181388372285e-05,-1.717621771766174632e+01,-1.317222250342580114e-01
2.221377820134576631e+00,1.663155456598835492e-03,2.577199152198008823e-05,-1.732279749435097926e+01,-1.339839897535603230e-01
2.221379470329247319e+00,1.634445022551339046e-03,2.554895784736913587e-05,-1.747450366888080708e+01,-1.363451006667673604e-01
2.221380925747090451e+00,1.608912196357703637e-03,2.534894957455732326e-05,-1.761281432359524501e+01,-1.385156729829624400e-01
2.221382383134171690e+00,1.583139876697499220e-03,2.514544146414826836e-05,-1.775579944145910360e+01,-1.407775979109387732e-01
2.221383840521252928e+00,1.557155743053837164e-03,2.493856882947937986e-05,-1.790353599508367921e+01,-1.431339024325700426e-01
2.221385297908334167e+00,1.530952667047024958e-03,2.472818948510467095e-05,-1.805630743486128154e+01,-1.455910492481846952e-01
2.221386755295415405e+00,1.504523089462684454e-03,2.451415138073312998e-05,-1.821442200348015561e+01,-1.481561255929981502e-01
2.221388040661722574e+00,1.481018726450611216e-03,2.432221093699453749e-05,-1.835857518546553990e+01,-1.505142019317545210e-01
2.221389327768213295e+00,1.457293895551352823e-03,2.412691235459645932e-05,-1.850760056677382792e+01,-1.529715254713408523e-01
2.221390614874704017e+00,1.433374096428737888e-03,2.392838566837673611e-05,-1.866157827142872705e+01,-1.555313829857267460e-01
2.221391901981194739e+00,1.409252767407788084e-03,2.372649445628442517e-05,-1.882080373859561107e+01,-1.582007956392585679e-01
2.221393189087685460e+00,1.384922950223808728e-03,2.352109283116889999e-05,-1.898559824866721613e+01,-1.609874631078090645e-01
2.221394324269632570e+00,1.363286012716766237e-03,2.333689826692344081e-05,-1.913584135016740717e+01,-1.635492437061342730e-01
2.221395460990065907e+00,1.341446107394593263e-03,2.314948141265385262e-05,-1.929116285864467173e+01,-1.662188501570714128e-01
2.221396597710499243e+00,1.319426739204955339e-03,2.295896734093163334e-05,-1.945164608480982338e+01,-1.689998497506637332e-01
